time,open,high,low,close,MA,MA,Shapes,Shapes,RSI
2021-02-03T09:00:00+05:30,68048,69147,68048,68613,68297.94285714286,67470.60784313726,1,0,14.95990535033522
2021-02-03T13:00:00+05:30,68619,68651,67723,68250,68333.6,67515.25490196078,0,0,23.752869964516805
2021-02-03T17:00:00+05:30,68229,69126,67978,68332,68369.08571428571,67551.43137254902,0,0,26.040554962646738
2021-02-03T21:00:00+05:30,68310,68720,68209,68404,68396.91428571429,67606.43137254902,0,0,38.429506246281974
2021-02-04T09:00:00+05:30,67783,68074,67227,68004,68409.88571428572,67653.17647058824,0,0,62.87104622871046
2021-02-04T13:00:00+05:30,68004,68184,67375,67596,68418.91428571429,67713.09803921569,1,0,11.622641509433961
2021-02-04T17:00:00+05:30,67580,68073,66601,66957,68408.54285714286,67751.86274509804,0,0,9.618988132417229
2021-02-04T21:00:00+05:30,66939,67087,66320,67085,68421.54285714286,67783.80392156863,0,0,12.14329083181542
2021-02-05T09:00:00+05:30,67210,67755,67205,67651,68469,67832.3137254902,0,0,32.41475945819711
2021-02-05T13:00:00+05:30,67670,68333,67640,68070,68520.62857142858,67889.5294117647,0,0,51.52777777777777
2021-02-05T17:00:00+05:30,68030,68319,67280,68048,68558.45714285714,67941.74509803922,0,0,62.73957158962796
2021-02-05T21:00:00+05:30,68010,68823,67980,68671,68616.2,68000.29411764706,0,0,98.7485779294653
2021-02-08T09:00:00+05:30,68700,69032,68420,69024,68673.31428571428,68057.7843137255,0,0,98.8905698436712
2021-02-08T13:00:00+05:30,69007,69190,68585,69095,68746.02857142857,68125.70588235294,0,0,98.52150537634408
2021-02-08T17:00:00+05:30,69100,70194,69064,70033,68847.57142857143,68204,0,0,98.90383657199801
2021-02-08T21:00:00+05:30,70026,70354,69912,70168,68961.45714285714,68275.49019607843,0,0,100
2021-02-09T09:00:00+05:30,70297,70444,69860,70095,69075.82857142857,68351.19607843137,0,0,95.35031847133757
2021-02-09T13:00:00+05:30,70099,70757,70035,70440,69198.97142857143,68418.60784313726,0,0,95.32650448143406
2021-02-09T17:00:00+05:30,70462,70619,69000,69790,69294.02857142857,68471.54901960785,0,0,66.23073330219523
2021-02-09T21:00:00+05:30,69794,69819,69310,69576,69406.77142857143,68513.62745098039,0,0,33.874382498235704
2021-02-10T09:00:00+05:30,69940,69940,69525,69835,69509.34285714285,68558.43137254902,0,0,39.19532770927969
2021-02-10T13:00:00+05:30,69834,69948,69352,69450,69512.17142857143,68600.98039215687,0,0,32.595790609821904
2021-02-10T17:00:00+05:30,69429,69999,68766,69080,69550.45714285714,68635.49019607843,0,0,13.791267305644311
2021-02-10T21:00:00+05:30,69088,69185,68404,68850,69544.45714285714,68679.01960784313,0,0,17.764060356652948
2021-02-11T09:00:00+05:30,68400,69130,68189,69051,69510.2,68739.03921568628,0,0,31.833910034602084
2021-02-11T13:00:00+05:30,69089,69270,68800,68855,69464.62857142858,68789.86274509804,1,0,14.544138929088277
2021-02-11T17:00:00+05:30,68830,69188,68700,69015,69443.2,68834.7843137255,0,0,31.201382886776145
2021-02-11T21:00:00+05:30,69000,69215,68305,68700,69301.11428571428,68874.98039215687,0,0,32.758620689655174
2021-02-12T09:00:00+05:30,68506,68957,68506,68695,69160.77142857143,68907.72549019608,0,0,41.1630558722919
2021-02-12T13:00:00+05:30,68700,69022,68330,68736,69031.77142857143,68950.58823529411,0,0,28.03347280334728
2021-02-12T17:00:00+05:30,68721,68966,68391,68824,68885.4857142857,68996.56862745098,0,0,47.454844006568145
2021-02-12T21:00:00+05:30,68800,69500,68682,69170,68839.91428571429,69055.1568627451,0,0,59.74842767295598
2021-02-15T09:00:00+05:30,69300,70067,69300,69720,68815.42857142857,69126.29411764706,0,0,99.51456310679612
2021-02-15T13:00:00+05:30,69703,70025,69650,69924,68836.62857142858,69200.6862745098,0,0,100
2021-02-15T17:00:00+05:30,69923,70241,69811,69900,68905.91428571429,69268.07843137255,0,0,98.01980198019803
2021-02-15T21:00:00+05:30,69900,70244,69775,70120,68948.97142857143,69356.11764705883,0,0,98.21428571428571
2021-02-16T09:00:00+05:30,70510,70864,70133,70198,69004.62857142858,69433.62745098039,0,0,97.76951672862454
2021-02-16T13:00:00+05:30,70200,70605,70065,70265,69059.85714285714,69451.54901960785,0,0,95.95278246205734
2021-02-16T17:00:00+05:30,70288,70327,68350,70017,69105.94285714286,69496.19607843137,0,0,57.299843014128726
2021-02-16T21:00:00+05:30,70007,70257,69003,69318,69143.4857142857,69501.25490196078,0,0,27.820121951219505
2021-02-17T09:00:00+05:30,69507,69626,69156,69183,69188.82857142857,69480.33333333333,0,0,11.817440912795433
2021-02-17T13:00:00+05:30,69183,69255,68560,68771,69240.65714285715,69447.41176470589,0,0,4.292120435618202
2021-02-17T17:00:00+05:30,68771,69200,68496,68837,69290.71428571429,69429.2156862745,0,0,4.230769230769241
2021-02-17T21:00:00+05:30,68845,69488,68412,69197,69334.88571428572,69341.45098039215,0,0,25.47846889952153
2021-02-18T09:00:00+05:30,69400,69639,69003,69030,69362.31428571428,69251.70588235294,0,0,37.36842105263158
2021-02-18T13:00:00+05:30,69020,69375,68694,68930,69387.5142857143,69166.98039215687,0,0,38.55203619909502
2021-02-18T17:00:00+05:30,68924,69245,68270,68591,69385.22857142857,69062.01960784313,0,0,41.27906976744186
2021-02-18T21:00:00+05:30,68568,68782,68200,68479,69369.65714285715,69017.19607843137,0,0,33.395176252319104
2021-02-19T09:00:00+05:30,68000,68162,67530,67988,69338.02857142857,68966.43137254902,0,0,0
2021-02-19T13:00:00+05:30,68006,68780,67861,68357,69290.14285714286,68950.25490196078,0,0,26.151665485471298
2021-02-19T17:00:00+05:30,68353,69838,68208,69293,69265.14285714286,68985.90196078431,0,0,58.07743658210948
2021-02-19T21:00:00+05:30,69300,69696,68769,68914,69231.4,68991.80392156863,0,0,57.061652820288586
2021-02-22T09:00:00+05:30,69337,69688,69100,69214,69196.37142857142,69010.70588235294,0,0,64.84848484848484
2021-02-22T13:00:00+05:30,69235,69537,68981,69417,69185.71428571429,69031.98039215687,0,0,82.67032464563329
2021-02-22T17:00:00+05:30,69435,70158,69002,70058,69199.4857142857,69064.41176470589,0,0,84.58723058153721
2021-02-22T21:00:00+05:30,70105,70500,70028,70465,69217.4857142857,69112.66666666667,0,0,80.36269430051813
2021-02-23T09:00:00+05:30,70675,70699,70313,70411,69244.94285714286,69167.86274509804,0,0,96.6355140186916
2021-02-23T13:00:00+05:30,70398,70563,69855,70007,69271.42857142857,69227.66666666667,0,0,73.20070216500878
2021-02-23T17:00:00+05:30,70007,70450,68764,69479,69289.4,69274.60784313726,0,0,51.524090462143555
2021-02-23T21:00:00+05:30,69500,69669,69169,69419,69299.91428571429,69309.27450980392,0,0,28.01101169993119
2021-02-24T09:00:00+05:30,69611,69673,68935,69260,69311.4857142857,69332.60784313726,0,0,0
2021-02-24T13:00:00+05:30,69276,69638,69171,69488,69325,69360.8431372549,1,0,16.533720087019574
2021-02-24T17:00:00+05:30,69490,69896,68654,69380,69344.42857142857,69374.74509803922,0,1,21.05263157894737
2021-02-24T21:00:00+05:30,69367,69790,69123,69747,69374.4857142857,69388.92156862745,0,0,64.53362255965294
2021-02-25T09:00:00+05:30,70126,70537,69759,69848,69406.25714285714,69403.6862745098,0,0,72.27414330218068
2021-02-25T13:00:00+05:30,69839,70419,69630,70070,69441.85714285714,69404.41176470589,0,0,89.47368421052632
2021-02-25T17:00:00+05:30,70074,70368,69450,69740,69458.14285714286,69396.01960784313,0,0,61.17021276595745
2021-02-25T21:00:00+05:30,69697,69888,69074,69525,69452.57142857143,69384.8431372549,0,0,55.87044534412956
2021-02-26T09:00:00+05:30,69400,69400,66505,68090,69400.17142857143,69338.76470588235,0,0,14.02518454190188
2021-02-26T13:00:00+05:30,68080,68689,67925,68500,69360.17142857143,69313.4705882353,0,0,24.19601837672282
2021-02-26T17:00:00+05:30,68514,68757,67431,67542,69286.5142857143,69273.58823529411,0,0,12.246117084826764
2021-02-26T21:00:00+05:30,67539,68004,67006,67475,69208.71428571429,69227.3137254902,0,0,13.29011345218801
2021-03-01T09:00:00+05:30,69854,69854,69323,69750,69194,69233.19607843137,0,0,52.186588921282805
2021-03-01T13:00:00+05:30,69746,69827,69400,69510,69179.5142857143,69241.62745098039,0,0,67.9746835443038
2021-03-01T17:00:00+05:30,69500,69872,69270,69580,69187,69255.94117647059,0,0,64.9584487534626
2021-03-01T21:00:00+05:30,69560,69769,68597,68879,69178.31428571428,69252.56862745098,0,0,69.93736951983298
2021-03-02T09:00:00+05:30,68001,68059,66803,67980,69155.71428571429,69235.41176470589,0,0,56.033452807646356
2021-03-02T13:00:00+05:30,67966,68470,67412,68239,69138.62857142858,69220.19607843137,1,0,15.168280313508532
2021-03-02T17:00:00+05:30,68234,68820,68137,68467,69117.77142857143,69215.62745098039,0,1,25.822902178952248
2021-03-02T21:00:00+05:30,68450,69367,68280,69367,69127.4,69228.80392156863,0,0,46.43454971543354
2021-03-03T09:00:00+05:30,69216,69332,68676,68939,69127.65714285715,69232.7843137255,0,0,51.10537951363301
2021-03-03T13:00:00+05:30,68943,69067,68450,68535,69126.05714285714,69227.11764705883,0,0,62.50563316809373
2021-03-03T17:00:00+05:30,68529,68709,67136,67303,69092.45714285714,69190.50980392157,0,0,35.33834586466166
2021-03-03T21:00:00+05:30,67272,68250,66850,68070,69094.8,69158.1568627451,0,0,44.67971053336906
2021-03-04T09:00:00+05:30,67526,67700,67005,67438,69068.54285714286,69109.41176470589,0,0,22.14842622004042
2021-03-04T13:00:00+05:30,67440,67500,66200,66799,68997.28571428571,69048.60784313726,0,0,20.876428960261293
2021-03-04T17:00:00+05:30,66757,67542,66575,67180,68947.74285714286,68990.96078431372,0,0,31.44344015338264
2021-03-04T21:00:00+05:30,67180,67740,65617,65933,68854,68907.33333333333,0,0,31.314784506273867
2021-03-05T09:00:00+05:30,65931,65931,65166,65508,68742.31428571428,68814.05882352941,0,0,11.462093862815877
2021-03-05T13:00:00+05:30,65523,65970,65236,65950,68624.94285714286,68734.3137254902,0,0,26.26037013401404
2021-03-05T17:00:00+05:30,65971,66099,65014,65686,68488.4,68663.09803921569,0,0,29.82964842334178
2021-03-05T21:00:00+05:30,65659,65779,64875,65717,68354.28571428571,68595.13725490196,0,0,19.634703196347033
2021-03-08T09:00:00+05:30,66455,66633,66058,66099,68242.62857142858,68542.74509803922,0,0,55.37564766839378
2021-03-08T13:00:00+05:30,66088,66269,65724,65908,68140.6,68485.3137254902,0,0,65.26717557251908
2021-03-08T17:00:00+05:30,65900,66090,65247,65900,68040.05714285714,68420.66666666667,0,0,47.146118721461185
2021-03-08T21:00:00+05:30,65914,65950,65520,65856,67942.8,68358.43137254902,0,0,62.957317073170735
2021-03-09T09:00:00+05:30,66177,66272,65901,66158,67847.65714285715,68304.07843137255,0,0,73.7864077669903
2021-03-09T13:00:00+05:30,66141,66944,66120,66944,67778.05714285714,68271.7843137255,0,0,81.74305033809166
2021-03-09T17:00:00+05:30,66949,67450,66660,67362,67709.91428571429,68249.88235294117,0,0,96.66238767650835
2021-03-09T21:00:00+05:30,67371,67600,67180,67575,67644.97142857143,68241.7843137255,0,0,97.50425411230856
2021-03-10T09:00:00+05:30,66951,67159,66522,66946,67555.71428571429,68214.11764705883,0,0,73.21124361158434
2021-03-10T13:00:00+05:30,66942,67244,66696,66712,67469.2,68163.50980392157,0,0,62.14912280701754
2021-03-10T17:00:00+05:30,66702,67574,66651,67309,67405.88571428572,68132.03921568628,0,0,58.72788139646102
2021-03-10T21:00:00+05:30,67321,67600,67185,67430,67387.02857142857,68097.05882352941,0,0,51.89520624303233
2021-03-11T17:00:00+05:30,67600,68099,67002,67281,67352.2,68055.17647058824,0,0,41.5028901734104
2021-03-11T21:00:00+05:30,67279,67685,67272,67613,67354.22857142857,68007.23529411765,0,0,73.2728541521284
2021-03-12T09:00:00+05:30,67200,67259,66420,66694,67331.91428571429,67933.29411764706,0,0,49.57507082152975
2021-03-12T13:00:00+05:30,66670,66788,66170,66350,67234.77142857143,67853.66666666667,0,0,24.289544235924936
2021-03-12T17:00:00+05:30,66354,66559,65933,66270,67142.2,67780.39215686274,0,0,18.201754385964904
2021-03-12T21:00:00+05:30,66269,66925,66257,66895,67065.4857142857,67729.72549019608,0,0,41.608695652173914
2021-03-15T09:00:00+05:30,67226,67360,66850,67045,67013.08571428571,67683.17647058824,0,0,36.59112370160529
2021-03-15T13:00:00+05:30,67050,67490,66886,67375,66995.8,67646.2156862745,0,0,72.2694571615435
2021-03-15T17:00:00+05:30,67360,67860,67180,67490,66974.4,67607.03921568628,0,0,93.84615384615384
2021-03-15T21:00:00+05:30,67495,67729,67251,67684,66952.02857142857,67573.7843137255,0,0,100
2021-03-16T09:00:00+05:30,67572,67814,67225,67376,66895.14285714286,67527.29411764706,0,0,71.92342752962625
2021-03-16T13:00:00+05:30,67359,67509,67156,67332,66849.22857142857,67477.96078431372,0,0,64.48032290615541
2021-03-16T17:00:00+05:30,67341,67467,66801,67072,66807.42857142857,67419.17647058824,0,0,33.55048859934854
2021-03-16T21:00:00+05:30,67079,67190,66835,66930,66796.77142857143,67364.07843137255,0,0,20.464135021097036
2021-03-17T09:00:00+05:30,66930,67179,66879,67100,66769.05714285714,67316.5294117647,0,0,18.3982683982684
2021-03-17T13:00:00+05:30,67100,67276,66878,66892,66753.45714285714,67293.03921568628,0,0,20.631067961165044
2021-03-17T17:00:00+05:30,66890,67401,66802,67159,66763.74285714286,67266.74509803922,0,0,41.73829990448902
2021-03-17T21:00:00+05:30,67141,67256,66980,67250,66765.74285714286,67261.01960784313,0,0,60.136674259681094
2021-03-18T09:00:00+05:30,67260,68470,67260,68183,66830.02857142857,67274.90196078431,0,0,87.53744757339724
2021-03-18T13:00:00+05:30,68183,68190,67329,67469,66886.05714285714,67230.17647058824,0,0,58.33709896068685
2021-03-18T17:00:00+05:30,67440,67674,66887,67560,66932.05714285714,67191.94117647059,0,0,65.93511450381679
2021-03-18T21:00:00+05:30,67571,67900,67496,67702,66989.65714285715,67155.11764705883,0,0,63.77473363774734
2021-03-19T09:00:00+05:30,67137,67509,67028,67425,67038.45714285714,67126.60784313726,0,0,54.05656003708855
2021-03-19T13:00:00+05:30,67432,67544,67113,67291,67072.5142857143,67113.09803921569,1,0,17.157584683357868
2021-03-19T17:00:00+05:30,67295,67743,67152,67381,67114.6,67096.27450980392,0,1,44.00544959128065
2021-03-19T21:00:00+05:30,67350,67620,67320,67453,67158.97142857143,67076.39215686274,0,0,42.51748251748252
2021-03-22T09:00:00+05:30,67000,67000,66011,66045,67164.37142857142,67011.25490196078,0,0,8.177688036345288
2021-03-22T13:00:00+05:30,66043,66345,65710,66300,67168.42857142857,66959.50980392157,0,0,21.28637059724349
2021-03-22T17:00:00+05:30,66317,66451,65844,66066,67143.34285714285,66911.09803921569,0,0,20.252549781447314
2021-03-22T21:00:00+05:30,66075,66419,66012,66405,67116,66893.49019607843,0,0,28.856152512998264
2021-03-23T09:00:00+05:30,66026,66275,65931,66200,67076.71428571429,66856.82352941176,0,0,24.33428922572716
2021-03-23T13:00:00+05:30,66180,66222,65910,66060,67051.4,66829.80392156863,0,0,50.63938618925832
2021-03-23T17:00:00+05:30,66085,66324,65180,65299,67011.02857142857,66800.39215686274,0,0,20.1905896366885
2021-03-23T21:00:00+05:30,65275,65425,64810,65125,66948.62857142858,66760.09803921569,0,0,20.938851142680676
2021-03-24T09:00:00+05:30,65139,65344,65059,65124,66882.74285714286,66744.23529411765,1,0,0
2021-03-24T13:00:00+05:30,65122,65631,65058,65434,66829.97142857143,66742.7843137255,0,1,22.366522366522375
2021-03-24T17:00:00+05:30,65425,65574,65221,65347,66765.22857142857,66730.96078431372,0,0,23.25581395348837
2021-03-24T21:00:00+05:30,65351,65544,65160,65251,66724,66722.43137254902,0,0,46.40718562874252
2021-03-25T09:00:00+05:30,65159,65198,64826,64892,66682.34285714285,66706.25490196078,0,0,36.342321219226264
2021-03-25T13:00:00+05:30,64906,64906,64451,64610,66634.91428571429,66677.05882352941,0,0,27.336860670194
2021-03-25T17:00:00+05:30,64593,65171,63411,64765,66574.05714285714,66654.64705882352,0,0,15.83248212461696
2021-03-25T21:00:00+05:30,64772,64999,64535,64900,66512.77142857143,66635.03921568628,0,0,28.23758519961052
2021-03-26T09:00:00+05:30,64975,65244,64774,65068,66446.85714285714,66619.58823529411,0,0,41.674249317561426
2021-03-26T13:00:00+05:30,65075,65197,64801,64805,66370.14285714286,66593.05882352941,0,0,45.6630109670987
2021-03-26T17:00:00+05:30,64805,65080,64516,64873,66289.82857142857,66552.45098039215,0,0,66.66666666666666
2021-03-26T21:00:00+05:30,64876,64962,64672,64684,66212.91428571429,66499.94117647059,0,0,45.078979343863914
2021-03-29T17:00:00+05:30,64311,64620,63700,64044,66118.97142857143,66430.70588235294,0,0,17.771084337349407
2021-03-29T21:00:00+05:30,63992,64378,63990,64159,66035.74285714286,66376.05882352941,1,0,14.352941176470594
2021-03-30T09:00:00+05:30,63976,64177,63629,63974,65951.28571428571,66322.37254901961,0,0,15.288220551378444
2021-03-30T13:00:00+05:30,63953,64185,63720,63728,65854.94285714286,66252.1568627451,1,0,8.36363636363636
2021-03-30T17:00:00+05:30,63728,63790,63066,63250,65750.88571428572,66170.19607843137,0,0,6.911057692307693
2021-03-30T21:00:00+05:30,63250,63424,63040,63081,65634.37142857142,66087.8431372549,0,0,9.639564124057003
2021-03-31T09:00:00+05:30,62800,63300,62500,63215,65519.08571428571,66001.60784313726,0,0,11.056105610561062
2021-03-31T13:00:00+05:30,63186,63219,62781,62919,65368.68571428571,65927.58823529411,1,0,10.128495842781561
2021-03-31T17:00:00+05:30,62930,63578,62712,63368,65251.514285714286,65869.11764705883,0,1,38.20445609436435
2021-03-31T21:00:00+05:30,63370,63950,63301,63686,65140.828571428574,65818.45098039215,0,0,65.95900439238653
2021-04-01T09:00:00+05:30,63614,63896,63512,63864,65031.171428571426,65759.01960784313,0,0,78.47272727272727
2021-04-01T13:00:00+05:30,63880,64040,63696,63810,64927.885714285716,65695.58823529411,0,0,72.97297297297297
2021-04-01T17:00:00+05:30,63808,64790,63760,64690,64853.57142857143,65642.94117647059,0,0,97.12613092070251
2021-04-01T21:00:00+05:30,64690,65155,64690,65040,64786.68571428571,65594.90196078431,0,0,96.96629213483146
2021-04-05T09:00:00+05:30,64800,65150,64473,64801,64710.91428571429,65538.37254901961,0,0,82.77483833039389
2021-04-05T13:00:00+05:30,64880,65131,64742,65131,64684.8,65494.35294117647,0,0,84.1878035617917
2021-04-05T17:00:00+05:30,65140,65530,64751,65236,64654.4,65453.25490196078,0,0,87.44747899159664
2021-04-05T21:00:00+05:30,65240,65240,64500,64505,64609.8,65402.92156862745,0,0,44.72934472934473
2021-04-06T09:00:00+05:30,65150,65750,64927,65108,64572.74285714285,65367.19607843137,0,0,51.69322709163346
2021-04-06T13:00:00+05:30,65094,65531,65015,65354,64548.57142857143,65332.96078431373,0,0,63.72208436724566
2021-04-06T17:00:00+05:30,65380,66132,65300,66024,64547.54285714286,65315.94117647059,0,0,68.95966029723992
2021-04-06T21:00:00+05:30,66008,66169,65803,65854,64563.4,65290.35294117647,0,0,62.768595041322314
2021-04-07T09:00:00+05:30,65690,66434,65679,66411,64600.142857142855,65273.901960784315,0,0,92.43098842386465
2021-04-07T13:00:00+05:30,66410,66444,65900,65953,64623.828571428574,65230.17647058824,0,0,70.10947168015231
2021-04-07T17:00:00+05:30,65958,66784,65914,66640,64658.28571428572,65213.92156862745,0,0,75.29504327301338
2021-04-07T21:00:00+05:30,66640,66690,66487,66660,64695.8,65196.27450980392,0,0,66.8076109936575
2021-04-08T09:00:00+05:30,66400,67010,66360,66855,64741.62857142857,65179.666666666664,0,0,76.10850286906626
2021-04-08T13:00:00+05:30,66863,67290,66806,67221,64808.171428571426,65175.666666666664,0,0,73.46465816917728
2021-04-08T17:00:00+05:30,67230,67735,67110,67359,64886.71428571428,65177,0,0,100
2021-04-08T21:00:00+05:30,67347,67565,67331,67418,64962.514285714286,65177.72549019608,0,0,100
2021-04-09T09:00:00+05:30,67181,67456,66880,66984,65022.05714285714,65168.529411764706,0,0,63.59060402684564
2021-04-09T13:00:00+05:30,66964,67088,66675,67035,65078.25714285715,65187.94117647059,0,0,58.58778625954198
2021-04-09T17:00:00+05:30,67020,67078,66371,66924,65138.8,65200.17647058824,0,0,31.273644388398495
2021-04-09T21:00:00+05:30,66925,67037,66805,66961,65198.45714285714,65217.72549019608,0,0,21.242774566473983
2021-04-12T09:00:00+05:30,66786,67115,66750,66799,65258.885714285716,65225.450980392154,0,0,11.069182389937112
2021-04-12T13:00:00+05:30,66799,67250,66632,67246,65350.37142857143,65245.96078431373,0,0,66.2128712871287
2021-04-12T17:00:00+05:30,67246,67293,65961,66201,65408.71428571428,65248.72549019608,0,0,26.859045504994455
2021-04-12T21:00:00+05:30,66200,66226,66030,66140,65470.6,65265.21568627451,0,0,27.625570776255714
2021-04-13T09:00:00+05:30,66247,66540,66071,66490,65549.5142857143,65291.98039215686,0,0,38.595641646489106
2021-04-13T13:00:00+05:30,66495,66890,66495,66750,65649.5142857143,65323.86274509804,0,0,48.86731391585761
2021-04-13T17:00:00+05:30,66732,67882,66730,67670,65780.62857142858,65367.705882352944,0,0,58.04248861911988
2021-04-13T21:00:00+05:30,67680,67794,67562,67600,65905.91428571429,65411.882352941175,0,0,92.11318482841662
2021-04-14T17:00:00+05:30,67516,67846,67176,67574,66038.91428571429,65457.43137254902,0,0,94.09594095940959
2021-04-14T21:00:00+05:30,67574,67736,67530,67561,66158.71428571429,65509.76470588235,0,0,91.54383242823894
2021-04-15T09:00:00+05:30,67708,68151,67705,68003,66282.05714285714,65576.29411764706,0,0,92.59007477906187
2021-04-15T13:00:00+05:30,68018,68170,67811,67890,66397.08571428571,65637.56862745098,0,0,66.56626506024097
2021-04-15T17:00:00+05:30,67899,68780,67756,68680,66536.22857142857,65711.6862745098,0,0,89.01734104046243
2021-04-15T21:00:00+05:30,68684,68785,68491,68500,66645.08571428571,65778.98039215687,0,0,80.1040312093628
2021-04-16T09:00:00+05:30,68400,68459,68072,68107,66732.71428571429,65843.72549019608,0,0,64.23357664233578
2021-04-16T13:00:00+05:30,68110,68894,67990,68880,66849.25714285714,65922.29411764706,0,0,69.49755446865274
2021-04-16T17:00:00+05:30,68884,69271,68470,68697,66951.14285714286,66000.98039215687,0,0,67.39974126778785
2021-04-16T21:00:00+05:30,68705,68814,68600,68602,67047.31428571428,66090.35294117648,0,0,47.59852216748769
2021-04-19T09:00:00+05:30,68456,68800,68104,68519,67162,66175.8431372549,0,0,50.622134905042564
2021-04-19T13:00:00+05:30,68526,69381,68526,69034,67274.17142857143,66275.05882352941,0,0,78.10794420861129
2021-04-19T17:00:00+05:30,69035,69060,67969,68520,67364.62857142858,66369.01960784313,0,0,37.05035971223021
2021-04-19T21:00:00+05:30,68512,68512,67955,68385,67432.08571428571,66469.70588235294,0,0,38.375558867362145
2021-04-20T09:00:00+05:30,68476,68724,68311,68500,67507.68571428572,66575.96078431372,0,0,46.25550660792951
2021-04-20T13:00:00+05:30,68522,68780,68140,68765,67574.94285714286,66684.7843137255,0,0,57.96632124352332
2021-04-20T17:00:00+05:30,68763,69372,68570,68810,67656.57142857143,66800.29411764706,0,0,39.571694599627556
2021-04-20T21:00:00+05:30,68800,69102,68670,68760,67717.14285714286,66906.01960784313,0,0,69.67213114754098
2021-04-21T17:00:00+05:30,69237,70329,69105,70167,67817.34285714285,67033.09803921569,0,0,97.3432518597237
2021-04-21T21:00:00+05:30,70185,70425,70057,70360,67917.4857142857,67160.4705882353,0,0,97.44897959183673
2021-04-22T09:00:00+05:30,70399,70399,69707,69989,67996.57142857143,67281.62745098039,0,0,79.62245885769603
2021-04-22T13:00:00+05:30,69995,69995,69563,69857,68067.94285714286,67382.94117647059,0,0,74.31490942870414
2021-04-22T17:00:00+05:30,69845,69894,69425,69425,68125.28571428571,67468.92156862745,0,0,63.1163708086785
2021-04-22T21:00:00+05:30,69413,69450,69155,69185,68188.17142857143,67554.88235294117,0,0,14.108187134502927
2021-04-23T09:00:00+05:30,69300,69415,68656,68742,68236.94285714286,67625.6862745098,0,0,0
2021-04-23T13:00:00+05:30,68701,69146,68650,69140,68300.25714285714,67702.23529411765,0,0,24.194528875379945
2021-04-23T17:00:00+05:30,69140,69691,68333,68680,68349.37142857142,67784.09803921569,0,0,20.172326406487585
2021-04-23T21:00:00+05:30,68668,68740,68567,68710,68403.97142857143,67854.72549019608,0,0,27.243793761935066
2021-04-26T09:00:00+05:30,69086,69437,68055,68324,68434.77142857143,67912.96078431372,0,0,24.927198602213153
2021-04-26T13:00:00+05:30,68340,68718,68168,68419,68498.14285714286,67959.92156862745,0,0,38.20306793279766
2021-04-26T17:00:00+05:30,68450,68870,68183,68650,68569.85714285714,68014.74509803922,0,0,29.617304492512474
2021-04-26T21:00:00+05:30,68641,68750,68552,68750,68634.42857142857,68060.60784313726,0,0,54.15676959619952
2021-04-27T09:00:00+05:30,68618,68727,68525,68635,68688.28571428571,68113.19607843137,0,0,45.954692556634306
2021-04-27T13:00:00+05:30,68625,68909,68421,68793,68720.37142857142,68155.41176470589,0,0,83.54792560801144
2021-04-27T17:00:00+05:30,68812,69197,68596,68995,68760.22857142857,68201.19607843137,0,0,85.73200992555832
2021-04-27T21:00:00+05:30,68988,69078,68880,68881,68797.57142857143,68240.92156862745,0,0,66.7634252539913
2021-04-28T09:00:00+05:30,68680,68680,67660,67778,68803.77142857143,68251.8431372549,0,0,21.276595744680847
2021-04-28T13:00:00+05:30,67783,68046,67550,67630,68793.11428571428,68257.1568627451,0,0,20.869565217391298
2021-04-28T17:00:00+05:30,67609,68044,67559,67961,68795.14285714286,68267.80392156863,0,0,28.082191780821915
2021-04-28T21:00:00+05:30,67964,68200,67600,67750,68768.57142857143,68282.82352941176,0,0,17.357105401153632
2021-04-29T09:00:00+05:30,69600,69932,69501,69608,68800.22857142857,68333.27450980392,0,0,59.95617639003014
2021-04-29T13:00:00+05:30,69611,69700,69305,69651,68844.34285714285,68386.74509803922,0,0,86.14434581242763
2021-04-29T17:00:00+05:30,69660,69732,68027,68491,68833.22857142857,68416.74509803922,0,0,61.94837635303914
2021-04-29T21:00:00+05:30,68494,68744,68402,68640,68831.6,68452.8431372549,0,0,59.92399883075124
2021-04-30T09:00:00+05:30,68465,68720,68339,68522,68829.31428571428,68477.86274509804,0,0,61.59855769230769
2021-04-30T13:00:00+05:30,68525,68687,68386,68635,68832.62857142858,68525.58823529411,0,0,19.267214150347442
2021-04-30T17:00:00+05:30,68628,69149,68410,68593,68820.02857142857,68573.6862745098,0,0,16.56131479140329
2021-04-30T21:00:00+05:30,68570,68600,68202,68423,68817.25714285714,68611.58823529411,0,0,44.25675675675676
2021-05-03T09:00:00+05:30,68807,69143,68607,69047,68836.17142857143,68656.62745098039,0,0,69.0721649484536
2021-05-03T13:00:00+05:30,69047,69332,68984,69071,68852.4857142857,68684.09803921569,0,0,78.21171634121275
2021-05-03T17:00:00+05:30,69084,71033,69084,70838,68911.71428571429,68747.58823529411,0,0,91.92995812714122
2021-05-03T21:00:00+05:30,70850,71145,70734,70890,68971.14285714286,68812.60784313726,0,0,93.55328024270004
2021-05-04T09:00:00+05:30,70611,70857,70519,70780,69028.85714285714,68875.72549019608,0,0,95.73147070236709
2021-05-04T13:00:00+05:30,70779,71178,70551,70763,69045.88571428572,68929.8431372549,0,0,93.55329949238579
2021-05-04T17:00:00+05:30,70750,71419,69326,69966,69034.62857142858,68970.54901960785,0,0,66.31425446591322
2021-05-04T21:00:00+05:30,69930,69970,68909,69611,69023.82857142857,68988.80392156863,0,0,3.9068369646882104
