time,open,high,low,close,Volume,MA,MA,Shapes
2012-01-11T15:15:00+05:30,4857.2,4861.85,4853.5,4860.05,0,4821.27777777778,4770.823958333333,1
2012-01-12T09:15:00+05:30,4842.65,4860.35,4820.1,4849.3,0,4827.661111111114,4773.3,1
2012-01-12T10:15:00+05:30,4849.6,4869.2,4833.35,4856,0,4833.9500000000035,4775.863541666667,1
2012-01-12T11:15:00+05:30,4855.55,4866.2,4803.9,4804.55,0,4837.3138888888925,4777.129166666667,1
2012-01-12T12:15:00+05:30,4804.6,4827.95,4804.6,4818,0,4841.413888888893,4778.810416666666,1
2012-01-12T13:15:00+05:30,4818.1,4846.3,4815.7,4838.2,0,4843.269444444448,4780.321875000001,1
2012-01-12T14:15:00+05:30,4838.1,4846.3,4817.9,4823.45,0,4843.788888888892,4781.629166666667,1
2012-01-12T15:15:00+05:30,4823.2,4845.7,4822.45,4845.5,0,4844.730555555559,4783.251041666666,1
2012-01-13T09:15:00+05:30,4865.45,4868.35,4842.65,4853.2,0,4846.258333333337,4785.322916666667,1
2012-01-13T10:15:00+05:30,4853.45,4858.25,4834.2,4843.8,0,4846.7194444444485,4787.429166666667,1
2012-01-13T11:15:00+05:30,4843.85,4863.7,4843.8,4851.4,0,4846.888888888892,4789.728125000001,1
2012-01-13T12:15:00+05:30,4851.1,4886.2,4851.1,4876.7,0,4848.3138888888925,4792.426041666667,1
2012-01-13T13:15:00+05:30,4876.8,4898.85,4848.3,4853.25,0,4848.341666666671,4794.571875000001,1
2012-01-13T14:15:00+05:30,4853.3,4867.5,4838.35,4866.25,0,4849.072222222226,4797.168750000001,1
2012-01-13T15:15:00+05:30,4866.15,4875.6,4862.4,4867.5,0,4848.850000000003,4799.357291666667,1
2012-01-16T09:15:00+05:30,4844.35,4852.05,4831.8,4837.2,0,4847.544444444447,4800.884375000001,1
2012-01-16T10:15:00+05:30,4837.1,4847.15,4827.05,4843.05,0,4846.927777777781,4802.369791666667,1
2012-01-16T11:15:00+05:30,4843,4843.7,4831.1,4839.35,0,4845.930555555558,4803.790625000001,1
2012-01-16T12:15:00+05:30,4839.2,4858.95,4837.35,4848.95,0,4845.313888888892,4805.882291666668,1
2012-01-16T13:15:00+05:30,4848.6,4867.35,4839.2,4858.4,0,4845.819444444447,4808.084375,1
2012-01-16T14:15:00+05:30,4858.5,4880.75,4855.1,4874.15,0,4846.82777777778,4810.697916666667,1
2012-01-16T15:15:00+05:30,4873.85,4880.8,4871.8,4878.95,0,4850.9611111111135,4813.955208333334,1
2012-01-17T09:15:00+05:30,4904,4945.75,4904,4944.55,0,4857.9916666666695,4819.089583333334,1
2012-01-17T10:15:00+05:30,4944.35,4953.8,4940.1,4952.75,0,4864.355555555558,4824.383333333334,1
2012-01-17T11:15:00+05:30,4952.7,4957.6,4944.6,4949.45,0,4871.355555555558,4829.593750000001,1
2012-01-17T12:15:00+05:30,4949.3,4967.35,4948.25,4966.35,0,4878.069444444447,4834.807291666667,1
2012-01-17T13:15:00+05:30,4966.5,4973.1,4955.3,4971.45,0,4884.6388888888905,4839.411458333334,1
2012-01-17T14:15:00+05:30,4971.3,4975.55,4958.3,4965.7,0,4891.411111111113,4843.687500000001,1
2012-01-17T15:15:00+05:30,4965.9,4970.65,4959.95,4961.05,0,4897.50277777778,4849.000000000001,1
2012-01-18T09:15:00+05:30,4979.8,4980.65,4949.35,4966.1,0,4902.469444444447,4854.388541666667,1
2012-01-18T10:15:00+05:30,4965.85,4976.9,4960.4,4969.4,0,4908.922222222224,4859.519791666667,1
2012-01-18T11:15:00+05:30,4969.15,4971.8,4944.7,4946.9,0,4913.40277777778,4863.946875000001,1
2012-01-18T12:15:00+05:30,4946.65,4960.45,4939.95,4956.65,0,4918.355555555558,4868.402083333333,1
2012-01-18T13:15:00+05:30,4956.6,4956.85,4931.05,4936.7,0,4923.883333333336,4872.416666666667,1
2012-01-18T14:15:00+05:30,4936.95,4966.65,4931.65,4957.35,0,4930.233333333336,4876.857291666667,1
2012-01-18T15:15:00+05:30,4957.25,4957.25,4946,4947.15,0,4936.222222222224,4879.822916666667,1
2012-01-19T09:15:00+05:30,4998.55,5014.85,4991.4,4995.25,0,4944.350000000002,4883.596875,1
2012-01-19T10:15:00+05:30,4995.45,5009.35,4993,5007.8,0,4952.650000000002,4887.33125,1
2012-01-19T11:15:00+05:30,5007.55,5013.4,5002.75,5011.2,0,4960.263888888891,4891.195833333334,1
2012-01-19T12:15:00+05:30,5011.5,5011.5,4994.7,4997.25,0,4966.8361111111135,4894.565625,1
2012-01-19T13:15:00+05:30,4997.35,5008.6,4996,5007.35,0,4970.325000000002,4897.878125000001,1
2012-01-19T14:15:00+05:30,5007.4,5023.8,5005.75,5015.6,0,4973.816666666669,4901.306250000001,1
2012-01-19T15:15:00+05:30,5015.45,5023,5013.4,5013.85,0,4977.394444444446,4904.6625,1
2012-01-20T09:15:00+05:30,5046.8,5050.7,5025.3,5034.3,0,4981.1694444444465,4908.437500000001,1
2012-01-20T10:15:00+05:30,5035.5,5054.6,5030.75,5050.1,0,4985.53888888889,4912.158333333334,1
2012-01-20T11:15:00+05:30,5050.2,5050.75,5040.7,5047.45,0,4990.080555555557,4916.048958333334,1
2012-01-20T12:15:00+05:30,5047.7,5049.25,5026.75,5029.9,0,4993.905555555557,4919.710416666668,1
2012-01-20T13:15:00+05:30,5030,5042.75,5018.6,5023.25,0,4997.080555555557,4923.167708333334,1
2012-01-20T14:15:00+05:30,5023.15,5063.3,5004.3,5060.3,0,5002.130555555556,4927.339583333334,1
2012-01-20T15:15:00+05:30,5059.9,5064.15,5045.5,5048.4,0,5007.769444444446,4931.487500000001,1
2012-01-23T09:15:00+05:30,5029.1,5059.55,5021.35,5050.15,0,5012.96388888889,4935.532291666668,1
2012-01-23T10:15:00+05:30,5050.05,5055.4,5040.6,5045.1,0,5018.986111111113,4940.543750000002,1
2012-01-23T11:15:00+05:30,5045.05,5047.1,5032.25,5043.3,0,5023.761111111113,4945.237500000001,1
2012-01-23T12:15:00+05:30,5043.55,5047.1,5029.6,5044.15,0,5029.1500000000015,4949.528125000002,1
2012-01-23T13:15:00+05:30,5043.75,5057.4,5038.1,5049.8,0,5032.1805555555575,4954.243750000001,1
2012-01-23T14:15:00+05:30,5050.05,5054.4,5040.4,5043.4,0,5034.158333333336,4958.366666666668,1
2012-01-23T15:15:00+05:30,5043.5,5047,5040.65,5042.6,0,5035.90277777778,4962.312500000001,1
2012-01-24T09:15:00+05:30,5065.6,5072,5049.8,5053.75,0,5039.041666666669,4966.6864583333345,1
2012-01-24T10:15:00+05:30,5053.8,5095.3,5050.15,5085.45,0,5043.380555555558,4971.562500000001,1
2012-01-24T11:15:00+05:30,5085.55,5128.45,5085.05,5128.2,0,5049.636111111114,4976.802083333335,1
2012-01-24T12:15:00+05:30,5128.75,5141.05,5123.55,5139.3,0,5056.605555555558,4982.761458333334,1
2012-01-24T13:15:00+05:30,5139.05,5139.6,5118.8,5127.9,0,5061.8055555555575,4988.2125000000015,1
2012-01-24T14:15:00+05:30,5128,5140.65,5123.2,5128.05,0,5066.136111111114,4993.640625000001,1
2012-01-24T15:15:00+05:30,5127.85,5130.75,5112.8,5113.9,0,5069.82777777778,4999.4052083333345,1
2012-01-25T09:15:00+05:30,5154,5160.3,5131.25,5138.5,0,5075.861111111113,5005.560416666668,1
2012-01-25T10:15:00+05:30,5138.45,5148.65,5130.25,5147.9,0,5082.786111111113,5011.988541666668,1
2012-01-25T11:15:00+05:30,5147.8,5155.55,5142.25,5145.1,0,5087.497222222224,5018.158333333335,1
2012-01-25T12:15:00+05:30,5144.85,5167.35,5144.85,5163.4,0,5093.886111111114,5024.512500000002,1
2012-01-25T13:15:00+05:30,5163.35,5163.6,5142.95,5155.9,0,5099.761111111114,5030.382291666669,1
2012-01-25T14:15:00+05:30,5155.85,5174.15,5148.35,5157.55,0,5106.008333333335,5036.186458333335,1
2012-01-25T15:15:00+05:30,5157.8,5160.5,5150.5,5152.35,0,5112.066666666669,5040.515625000002,1
2012-01-27T09:15:00+05:30,5217,5217,5173.15,5188.8,0,5120.102777777781,5045.433333333335,1
2012-01-27T10:15:00+05:30,5188.65,5195.95,5184.1,5190.85,0,5127.938888888892,5050.4625000000015,1
2012-01-27T11:15:00+05:30,5190.9,5190.95,5162.4,5180.05,0,5135.530555555559,5054.914583333335,1
2012-01-27T12:15:00+05:30,5181.45,5194.65,5177.7,5184.25,0,5143.400000000003,5059.347916666668,1
2012-01-27T13:15:00+05:30,5184.7,5198.45,5178.7,5194.75,0,5151.233333333336,5064.119791666668,1
2012-01-27T14:15:00+05:30,5194.4,5211.55,5190.95,5202.65,0,5157.744444444447,5069.153125000001,1
2012-01-27T15:15:00+05:30,5202.35,5208.6,5200.35,5201.85,0,5161.8361111111135,5074.064583333334,1
2012-01-30T09:15:00+05:30,5159.05,5166.15,5147.1,5157.25,0,5162.833333333336,5077.978125000001,1
2012-01-30T10:15:00+05:30,5157.1,5162.95,5136.25,5138.1,0,5163.400000000003,5081.961458333334,1
2012-01-30T11:15:00+05:30,5138.2,5140.75,5117,5118,0,5162.84166666667,5085.322916666667,1
2012-01-30T12:15:00+05:30,5117.95,5131.75,5116.75,5120.6,0,5163.213888888892,5089.154166666668,1
2012-01-30T13:15:00+05:30,5120.45,5133.05,5109.3,5117.6,0,5162.052777777782,5092.492708333334,1
2012-01-30T14:15:00+05:30,5117.05,5117.8,5081.5,5083.65,0,5158.483333333337,5095.336458333334,1
2012-01-30T15:15:00+05:30,5083.7,5089.15,5076.7,5078,0,5154.755555555559,5097.060416666668,1
2012-01-31T09:15:00+05:30,5125.4,5156.65,5120.15,5139.75,0,5153.441666666669,5099.809375000001,1
2012-01-31T10:15:00+05:30,5139.55,5145.4,5131.5,5139.15,0,5152.511111111115,5102.475000000001,1
2012-01-31T11:15:00+05:30,5138.7,5147.3,5128.8,5142.45,0,5151.672222222226,5105.500000000001,1
2012-01-31T12:15:00+05:30,5142.5,5164.7,5142.05,5157.45,0,5151.955555555559,5108.627083333334,1
2012-01-31T13:15:00+05:30,5157.6,5158.35,5141.05,5156.1,0,5150.138888888892,5111.554166666668,1
2012-01-31T14:15:00+05:30,5155.8,5197.95,5148.8,5197.35,0,5150.500000000004,5115.377083333334,1
2012-01-31T15:15:00+05:30,5197.55,5215.4,5197.55,5202.95,0,5151.7722222222255,5118.890625000001,1
2012-02-01T09:15:00+05:30,5198.35,5198.35,5167.8,5176.35,0,5151.333333333337,5121.520833333334,1
2012-02-01T10:15:00+05:30,5176.4,5188.95,5170.8,5186.9,0,5150.8972222222255,5124.4260416666675,1
2012-02-01T11:15:00+05:30,5187,5187.55,5175.3,5175.6,0,5149.394444444448,5127.461458333334,1
2012-02-01T12:15:00+05:30,5175.8,5178.65,5159,5167.85,0,5147.50555555556,5130.473958333335,1
2012-02-01T13:15:00+05:30,5167.75,5213.65,5167.5,5211.3,0,5150.508333333337,5133.619791666668,1
2012-02-01T14:15:00+05:30,5211.5,5237.5,5206.75,5231.4,0,5155.69166666667,5137.432291666668,1
2012-02-01T15:15:00+05:30,5231.35,5244.6,5231.3,5241.4,0,5162.547222222226,5141.416666666668,1
2012-02-02T09:15:00+05:30,5272.15,5289.45,5267.6,5289.1,0,5171.9083333333365,5146.500000000001,1
2012-02-02T10:15:00+05:30,5289,5289.95,5225.75,5235.35,0,5178.4500000000035,5150.501041666667,1
2012-02-02T11:15:00+05:30,5235.7,5273.1,5228.1,5271.4,0,5188.880555555559,5155.235416666667,1
2012-02-02T12:15:00+05:30,5270.95,5282.05,5264.8,5276.2,0,5199.891666666671,5159.9520833333345,1
2012-02-02T13:15:00+05:30,5276.55,5287.7,5250.9,5277.95,0,5207.569444444448,5164.838541666668,1
2012-02-02T14:15:00+05:30,5278.05,5280.4,5250.3,5274.05,0,5215.063888888892,5169.6604166666675,1
2012-02-02T15:15:00+05:30,5274.45,5276.1,5262.45,5263.65,0,5221.797222222226,5174.033333333335,1
2012-02-03T09:15:00+05:30,5277.15,5279.45,5258.7,5263.75,0,5227.702777777781,5177.747916666668,1
2012-02-03T10:15:00+05:30,5264,5277.75,5255.55,5272.7,0,5234.180555555558,5180.758333333335,1
2012-02-03T11:15:00+05:30,5272.55,5278.65,5265.25,5269.65,0,5238.197222222225,5183.473958333335,1
2012-02-03T12:15:00+05:30,5269.85,5279.95,5266,5272.9,0,5242.083333333336,5186.494791666669,1
2012-02-03T13:15:00+05:30,5272.85,5311.4,5269.65,5305.8,0,5249.275000000003,5190.197916666669,1
2012-02-03T14:15:00+05:30,5306.5,5334.85,5293.2,5327.4,0,5257.080555555559,5194.645833333335,1
2012-02-03T15:15:00+05:30,5326.7,5332.5,5316.7,5318.75,0,5265.0333333333365,5198.401041666669,1
2012-02-06T09:15:00+05:30,5379.55,5390.05,5361.15,5374,0,5276.486111111114,5203.111458333336,1
2012-02-06T10:15:00+05:30,5374.05,5387.9,5372.45,5381.95,0,5285.96666666667,5208.045833333335,1
2012-02-06T11:15:00+05:30,5382.05,5389.35,5344.35,5352.4,0,5292.688888888892,5211.983333333335,1
2012-02-06T12:15:00+05:30,5352,5372.55,5348.95,5364.65,0,5299.536111111114,5216.332291666668,1
2012-02-06T13:15:00+05:30,5364.6,5379.15,5350.8,5364.95,0,5303.750000000003,5220.653125000002,1
2012-02-06T14:15:00+05:30,5365.1,5367.35,5327.25,5361.3,0,5310.747222222224,5225.006250000002,1
2012-02-06T15:15:00+05:30,5361.45,5369.6,5355.05,5355.05,0,5315.394444444447,5228.469791666669,1
2012-02-07T09:15:00+05:30,5413.35,5413.35,5356.35,5366.65,0,5320.419444444447,5232.132291666669,1
2012-02-07T10:15:00+05:30,5366.4,5398.15,5364.45,5373.75,0,5325.741666666669,5236.167708333335,1
2012-02-07T11:15:00+05:30,5373.5,5383.3,5364.3,5371.1,0,5331.133333333335,5240.060416666668,1
2012-02-07T12:15:00+05:30,5371.5,5382.2,5360.95,5378,0,5337.486111111113,5243.878125000002,1
2012-02-07T13:15:00+05:30,5378.15,5387.25,5347,5349.9,0,5342.2722222222255,5246.945833333335,1
2012-02-07T14:15:00+05:30,5349.6,5358.1,5322.95,5335.85,0,5345.780555555558,5249.737500000002,1
2012-02-07T15:15:00+05:30,5336.15,5341.1,5332.55,5334.6,0,5349.388888888892,5253.432291666669,1
2012-02-08T09:15:00+05:30,5343.9,5360.5,5335.75,5360.1,0,5354.233333333336,5258.057291666669,1
2012-02-08T10:15:00+05:30,5360,5387.05,5355.15,5380.25,0,5358.369444444447,5263.520833333335,1
2012-02-08T11:15:00+05:30,5380.4,5388.7,5366.1,5377.6,0,5361.1583333333365,5268.875000000002,1
2012-02-08T12:15:00+05:30,5377.9,5378.2,5363.95,5369.3,0,5363.96666666667,5274.1187500000015,1
2012-02-08T13:15:00+05:30,5369.2,5396.9,5340.35,5346.15,0,5362.419444444447,5279.5875000000015,1
2012-02-08T14:15:00+05:30,5346.1,5380.65,5325.2,5373.55,0,5361.95277777778,5285.744791666668,1
2012-02-08T15:15:00+05:30,5373.5,5378.2,5369.65,5372.6,0,5363.075000000003,5290.595833333335,1
2012-02-09T09:15:00+05:30,5344.25,5359.8,5341.05,5353.3,0,5362.444444444448,5295.057291666668,1
2012-02-09T10:15:00+05:30,5353.15,5361.2,5338.9,5352.1,0,5361.730555555559,5299.425000000001,1
2012-02-09T11:15:00+05:30,5352.2,5365.7,5346.5,5346.5,0,5360.9083333333365,5303.3635416666675,1
2012-02-09T12:15:00+05:30,5346.65,5367.3,5346.35,5356.85,0,5361.008333333337,5307.5458333333345,1
2012-02-09T13:15:00+05:30,5356.8,5370.95,5342,5369.75,0,5361.180555555558,5311.137500000001,1
2012-02-09T14:15:00+05:30,5369.6,5420.8,5359.55,5418.25,0,5363.652777777781,5315.622916666668,1
2012-02-09T15:15:00+05:30,5418.1,5423.4,5416.2,5419.95,0,5366.36666666667,5320.697916666667,1
2012-02-10T09:15:00+05:30,5402.8,5427.75,5399.15,5414.75,0,5368.4083333333365,5325.444791666668,1
2012-02-10T10:15:00+05:30,5414.7,5425.15,5401.05,5409.8,0,5371.736111111114,5330.323958333334,1
2012-02-10T11:15:00+05:30,5409.95,5415.85,5378.45,5378.75,0,5374.119444444448,5334.7177083333345,1
2012-02-10T12:15:00+05:30,5379,5385.3,5360.6,5364.65,0,5375.788888888893,5337.912500000001,1
2012-02-10T13:15:00+05:30,5364.15,5369.95,5341.05,5352.95,0,5375.39166666667,5340.444791666668,1
2012-02-10T14:15:00+05:30,5352.15,5397.75,5350.5,5377.55,0,5375.24166666667,5343.281250000001,1
2012-02-10T15:15:00+05:30,5377.65,5385.3,5369.45,5370.85,0,5374.8666666666695,5344.984375000001,1
2012-02-13T09:15:00+05:30,5383.5,5392.95,5359.45,5365.85,0,5374.675000000003,5347.703125000002,1
2012-02-13T10:15:00+05:30,5365.8,5386.45,5364,5381.8,0,5376.655555555559,5350.003125000002,1
2012-02-13T11:15:00+05:30,5381.5,5382.05,5355.2,5355.9,0,5375.675000000003,5351.663541666669,1
2012-02-13T12:15:00+05:30,5355.8,5374.5,5351.4,5371.25,0,5375.600000000002,5353.607291666668,1
2012-02-13T13:15:00+05:30,5371.05,5399.65,5371.05,5388.1,0,5377.5333333333365,5355.983333333335,1
2012-02-13T14:15:00+05:30,5388.3,5414.6,5384.1,5385.45,0,5379.386111111115,5358.520833333336,1
2012-02-13T15:15:00+05:30,5385.8,5390.7,5381.65,5382.55,0,5381.388888888892,5360.995833333335,1
2012-02-14T09:15:00+05:30,5379.9,5410.15,5377.95,5408.9,0,5384.280555555559,5363.833333333336,1
2012-02-14T10:15:00+05:30,5408.85,5411.3,5400.65,5409.05,0,5386.463888888891,5366.737500000002,1
2012-02-14T11:15:00+05:30,5409.45,5415.6,5402.55,5402.8,0,5385.605555555559,5369.443750000002,1
2012-02-14T12:15:00+05:30,5402.5,5407.1,5392.25,5402.8,0,5384.652777777781,5371.464583333335,1
2012-02-14T13:15:00+05:30,5402.85,5411.5,5396.5,5407.8,0,5384.26666666667,5373.139583333336,1
2012-02-14T14:15:00+05:30,5408.05,5418.3,5400.5,5414.6,0,5384.5333333333365,5375.136458333336,1
2012-02-14T15:15:00+05:30,5414.55,5428.05,5413.25,5427.2,0,5387.225000000003,5376.244791666669,1
2012-02-15T09:15:00+05:30,5461.65,5488.1,5461.2,5480.75,0,5393.675000000003,5378.303125000003,1
2012-02-15T10:15:00+05:30,5480.55,5503.65,5477.55,5499,0,5401.788888888892,5381.35729166667,1
2012-02-15T11:15:00+05:30,5499.1,5514.45,5496.1,5503.95,0,5408.811111111114,5384.259375000002,1
2012-02-15T12:15:00+05:30,5503.8,5521.9,5503.75,5512.65,0,5416.688888888892,5387.336458333336,1
2012-02-15T13:15:00+05:30,5512.75,5522.85,5495.65,5501.25,0,5424.211111111114,5390.2520833333365,1
2012-02-15T14:15:00+05:30,5501.65,5542.1,5501.25,5529.45,0,5432.413888888892,5393.885416666669,1
2012-02-15T15:15:00+05:30,5529.5,5532.3,5524.35,5526.4,0,5441.886111111115,5397.21354166667,1
2012-02-16T09:15:00+05:30,5514.65,5522.75,5501.75,5513.35,0,5449.780555555558,5400.121875000003,1
2012-02-16T10:15:00+05:30,5513.3,5521.65,5488.35,5493.2,0,5455.619444444446,5402.665625000002,1
2012-02-16T11:15:00+05:30,5493,5497.6,5483.75,5495.4,0,5461.727777777781,5405.111458333336,1
2012-02-16T12:15:00+05:30,5495.45,5505.95,5484.8,5503.85,0,5468.46666666667,5408.318750000002,1
2012-02-16T13:15:00+05:30,5503.7,5510.45,5488.25,5498.5,0,5473.444444444447,5411.707291666669,1
2012-02-16T14:15:00+05:30,5498.55,5531.4,5497.7,5525.85,0,5479.933333333336,5415.691666666669,1
2012-02-16T15:15:00+05:30,5526.05,5527.9,5512.4,5514.65,0,5486.1472222222255,5418.911458333337,1
2012-02-17T09:15:00+05:30,5577.15,5596.55,5567.2,5594,0,5496.769444444448,5423.364583333337,1
2012-02-17T10:15:00+05:30,5594.05,5606.7,5577.7,5588,0,5506.780555555559,5427.74791666667,1
2012-02-17T11:15:00+05:30,5588.5,5598.35,5583.55,5590.1,0,5516.530555555559,5432.347916666669,1
2012-02-17T12:15:00+05:30,5590,5601.6,5580.5,5591.9,0,5525.680555555558,5437.467708333336,1
2012-02-17T13:15:00+05:30,5591.45,5598,5564.05,5565.15,0,5530.369444444447,5441.459375000003,1
2012-02-17T14:15:00+05:30,5565.05,5574.6,5545.2,5562.7,0,5533.9083333333365,5445.419791666669,1
2012-02-17T15:15:00+05:30,5562.8,5573.8,5562.05,5567.9,0,5537.461111111114,5449.890625000003,1
2012-02-21T09:15:00+05:30,5563.7,5601.45,5561.75,5592.1,0,5541.875000000004,5454.890625000003,1
2012-02-21T10:15:00+05:30,5591.5,5604.15,5588.45,5589.35,0,5546.769444444448,5459.950000000003,1
2012-02-21T11:15:00+05:30,5589.25,5614.65,5588.25,5612,0,5551.3555555555595,5465.265625000003,1
2012-02-21T12:15:00+05:30,5611.95,5617.75,5598.5,5601.75,0,5555.54166666667,5470.098958333336,1
2012-02-21T13:15:00+05:30,5601.85,5612.05,5588.45,5603.55,0,5560.552777777782,5473.959375000002,1
2012-02-21T14:15:00+05:30,5605.3,5621.5,5603.45,5608.15,0,5566.9388888888925,5477.880208333336,1
2012-02-21T15:15:00+05:30,5607.85,5609.45,5599.15,5600.5,0,5572.777777777782,5481.750000000003,1
2012-02-22T09:15:00+05:30,5609.15,5629.95,5593.45,5593.55,0,5577.761111111115,5485.578125000003,1
2012-02-22T10:15:00+05:30,5593.5,5598,5573.35,5588.85,0,5582.780555555559,5489.9552083333365,1
2012-02-22T11:15:00+05:30,5588.65,5594.15,5583.2,5586.5,0,5586.150000000004,5494.577083333336,1
2012-02-22T12:15:00+05:30,5586.45,5600.1,5574.95,5595.35,0,5590.633333333337,5499.6270833333365,1
2012-02-22T13:15:00+05:30,5594.4,5605.9,5575.05,5576.8,0,5589.677777777782,5503.7781250000035,1
